Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,day_from_jan_first,Lat,Long,Country/Province,firstcase,density,medianage,urbanpop,hospibed,sexratio,lung,fertility,avgtemp,avghumidity,month,day,days_from_firstcase
7612,Jiangxi,China,5/2/2020,548,0,36,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,5,26
7613,Jiangxi,China,6/2/2020,600,0,37,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,6,27
7614,Jiangxi,China,7/2/2020,661,0,38,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,7,28
7615,Jiangxi,China,8/2/2020,698,0,39,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,8,29
7616,Jiangxi,China,9/2/2020,740,0,40,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,9,30
7617,Jiangxi,China,10/2/2020,771,1,41,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,10,31
7618,Jiangxi,China,11/2/2020,804,1,42,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,11,32
7619,Jiangxi,China,12/2/2020,844,1,43,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,12,33
7620,Jiangxi,China,13/2/2020,872,1,44,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,13,34
7621,Jiangxi,China,14/2/2020,900,1,45,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,14,35
7622,Jiangxi,China,15/2/2020,913,1,46,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,15,36
7623,Jiangxi,China,16/2/2020,925,1,47,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,16,37
7624,Jiangxi,China,17/2/2020,930,1,48,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,17,38
7625,Jiangxi,China,18/2/2020,933,1,49,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,18,39
7626,Jiangxi,China,19/2/2020,934,1,50,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,19,40
7627,Jiangxi,China,20/2/2020,934,1,51,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,20,41
7628,Jiangxi,China,21/2/2020,934,1,52,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,21,42
7629,Jiangxi,China,22/2/2020,934,1,53,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,22,43
7630,Jiangxi,China,23/2/2020,934,1,54,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,23,44
7631,Jiangxi,China,24/2/2020,934,1,55,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,24,45
7632,Jiangxi,China,25/2/2020,934,1,56,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,25,46
7633,Jiangxi,China,26/2/2020,934,1,57,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,26,47
7634,Jiangxi,China,27/2/2020,934,1,58,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,27,48
7635,Jiangxi,China,28/2/2020,935,1,59,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,28,49
7636,Jiangxi,China,29/2/2020,935,1,60,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,29,50
7637,Jiangxi,China,1/3/2020,935,1,61,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,1,51
7638,Jiangxi,China,2/3/2020,935,1,62,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,2,52
7639,Jiangxi,China,3/3/2020,935,1,63,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,3,53
7640,Jiangxi,China,4/3/2020,935,1,64,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,4,54
7641,Jiangxi,China,5/3/2020,935,1,65,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,5,55
7642,Jiangxi,China,6/3/2020,935,1,66,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,6,56
7643,Jiangxi,China,7/3/2020,935,1,67,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,7,57
7644,Jiangxi,China,8/3/2020,935,1,68,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,8,58
7645,Jiangxi,China,9/3/2020,935,1,69,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,9,59
7646,Jiangxi,China,10/3/2020,935,1,70,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,10,60
7647,Jiangxi,China,11/3/2020,935,1,71,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,11,61
7648,Jiangxi,China,12/3/2020,935,1,72,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,12,62
7649,Jiangxi,China,13/3/2020,935,1,73,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,13,63
7650,Jiangxi,China,14/3/2020,935,1,74,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,14,64
7651,Jiangxi,China,15/3/2020,935,1,75,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,15,65
7652,Jiangxi,China,16/3/2020,935,1,76,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,16,66
7653,Jiangxi,China,17/3/2020,935,1,77,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,17,67
7654,Jiangxi,China,18/3/2020,935,1,78,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,18,68
7655,Jiangxi,China,19/3/2020,935,1,79,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,19,69
7656,Jiangxi,China,20/3/2020,935,1,80,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,20,70
7657,Jiangxi,China,21/3/2020,935,1,81,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,21,71
7658,Jiangxi,China,22/3/2020,936,1,82,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,22,72
7659,Jiangxi,China,23/3/2020,936,1,83,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,23,73
7660,Jiangxi,China,24/3/2020,936,1,84,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,24,74
7661,Jiangxi,China,25/3/2020,936,1,85,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,25,75
7662,Jiangxi,China,26/3/2020,936,1,86,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,26,76
7663,Jiangxi,China,27/3/2020,936,1,87,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,27,77
7664,Jiangxi,China,28/3/2020,936,1,88,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,28,78
7665,Jiangxi,China,29/3/2020,937,1,89,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,29,79
7666,Jiangxi,China,30/3/2020,937,1,90,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,30,80
7667,Jiangxi,China,31/3/2020,937,1,91,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,31,81
7668,Jiangxi,China,1/4/2020,937,1,92,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,1,82
7669,Jiangxi,China,2/4/2020,937,1,93,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,2,83
7670,Jiangxi,China,3/4/2020,937,1,94,27.614,115.7221,China/Jiangxi,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,3,84
7705,Jilin,China,22/1/2020,0,0,22,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,22,12
7706,Jilin,China,23/1/2020,1,0,23,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,23,13
7707,Jilin,China,24/1/2020,3,0,24,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,24,14
7708,Jilin,China,25/1/2020,4,0,25,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,25,15
7709,Jilin,China,26/1/2020,4,0,26,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,26,16
7710,Jilin,China,27/1/2020,6,0,27,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,27,17
7711,Jilin,China,28/1/2020,8,0,28,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,28,18
7712,Jilin,China,29/1/2020,9,0,29,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,29,19
7713,Jilin,China,30/1/2020,14,0,30,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,30,20
7714,Jilin,China,31/1/2020,14,0,31,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,31,21
7715,Jilin,China,1/2/2020,17,0,32,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,1,22
7716,Jilin,China,2/2/2020,23,0,33,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,2,23
7717,Jilin,China,3/2/2020,31,0,34,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,3,24
7718,Jilin,China,4/2/2020,42,0,35,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,4,25
7719,Jilin,China,5/2/2020,54,0,36,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,5,26
7720,Jilin,China,6/2/2020,59,0,37,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,6,27
7721,Jilin,China,7/2/2020,65,1,38,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,7,28
7722,Jilin,China,8/2/2020,69,1,39,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,8,29
7723,Jilin,China,9/2/2020,78,1,40,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,9,30
7724,Jilin,China,10/2/2020,80,1,41,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,10,31
7725,Jilin,China,11/2/2020,81,1,42,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,11,32
7726,Jilin,China,12/2/2020,83,1,43,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,12,33
7727,Jilin,China,13/2/2020,84,1,44,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,13,34
7728,Jilin,China,14/2/2020,86,1,45,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,14,35
7729,Jilin,China,15/2/2020,88,1,46,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,15,36
7730,Jilin,China,16/2/2020,89,1,47,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,16,37
7731,Jilin,China,17/2/2020,89,1,48,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,17,38
7732,Jilin,China,18/2/2020,89,1,49,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,18,39
7733,Jilin,China,19/2/2020,90,1,50,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,19,40
7734,Jilin,China,20/2/2020,91,1,51,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,20,41
7735,Jilin,China,21/2/2020,91,1,52,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,21,42
7736,Jilin,China,22/2/2020,91,1,53,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,22,43
7737,Jilin,China,23/2/2020,91,1,54,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,23,44
7738,Jilin,China,24/2/2020,93,1,55,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,24,45
7739,Jilin,China,25/2/2020,93,1,56,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,25,46
7740,Jilin,China,26/2/2020,93,1,57,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,26,47
7741,Jilin,China,27/2/2020,93,1,58,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,27,48
7742,Jilin,China,28/2/2020,93,1,59,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,28,49
7743,Jilin,China,29/2/2020,93,1,60,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,29,50
7744,Jilin,China,1/3/2020,93,1,61,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,1,51
7745,Jilin,China,2/3/2020,93,1,62,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,2,52
7746,Jilin,China,3/3/2020,93,1,63,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,3,53
7747,Jilin,China,4/3/2020,93,1,64,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,4,54
7748,Jilin,China,5/3/2020,93,1,65,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,5,55
7749,Jilin,China,6/3/2020,93,1,66,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,6,56
7750,Jilin,China,7/3/2020,93,1,67,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,7,57
7751,Jilin,China,8/3/2020,93,1,68,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,8,58
7752,Jilin,China,9/3/2020,93,1,69,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,9,59
7753,Jilin,China,10/3/2020,93,1,70,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,10,60
7754,Jilin,China,11/3/2020,93,1,71,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,11,61
7755,Jilin,China,12/3/2020,93,1,72,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,12,62
7756,Jilin,China,13/3/2020,93,1,73,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,13,63
7757,Jilin,China,14/3/2020,93,1,74,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,14,64
7758,Jilin,China,15/3/2020,93,1,75,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,15,65
7759,Jilin,China,16/3/2020,93,1,76,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,16,66
7760,Jilin,China,17/3/2020,93,1,77,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,17,67
7761,Jilin,China,18/3/2020,93,1,78,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,18,68
7762,Jilin,China,19/3/2020,93,1,79,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,19,69
7763,Jilin,China,20/3/2020,93,1,80,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,20,70
7764,Jilin,China,21/3/2020,93,1,81,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,21,71
7765,Jilin,China,22/3/2020,93,1,82,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,22,72
7766,Jilin,China,23/3/2020,93,1,83,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,23,73
7767,Jilin,China,24/3/2020,93,1,84,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,24,74
7768,Jilin,China,25/3/2020,94,1,85,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,25,75
7769,Jilin,China,26/3/2020,95,1,86,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,26,76
7770,Jilin,China,27/3/2020,95,1,87,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,27,77
7771,Jilin,China,28/3/2020,97,1,88,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,28,78
7772,Jilin,China,29/3/2020,98,1,89,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,29,79
7773,Jilin,China,30/3/2020,98,1,90,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,30,80
7774,Jilin,China,31/3/2020,98,1,91,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,3,31,81
7775,Jilin,China,1/4/2020,98,1,92,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,1,82
7776,Jilin,China,2/4/2020,98,1,93,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,2,83
7777,Jilin,China,3/4/2020,98,1,94,43.6661,126.1923,China/Jilin,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,4,3,84
7812,Liaoning,China,22/1/2020,2,0,22,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,22,12
7813,Liaoning,China,23/1/2020,3,0,23,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,23,13
7814,Liaoning,China,24/1/2020,4,0,24,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,24,14
7815,Liaoning,China,25/1/2020,17,0,25,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,25,15
7816,Liaoning,China,26/1/2020,21,0,26,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,26,16
7817,Liaoning,China,27/1/2020,27,0,27,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,27,17
7818,Liaoning,China,28/1/2020,34,0,28,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,28,18
7819,Liaoning,China,29/1/2020,39,0,29,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,29,19
7820,Liaoning,China,30/1/2020,41,0,30,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,30,20
7821,Liaoning,China,31/1/2020,48,0,31,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,1,31,21
7822,Liaoning,China,1/2/2020,64,0,32,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,1,22
7823,Liaoning,China,2/2/2020,70,0,33,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,2,23
7824,Liaoning,China,3/2/2020,74,0,34,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,3,24
7825,Liaoning,China,4/2/2020,81,0,35,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,4,25
7826,Liaoning,China,5/2/2020,89,0,36,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,5,26
7827,Liaoning,China,6/2/2020,94,0,37,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,6,27
7828,Liaoning,China,7/2/2020,99,0,38,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,7,28
7829,Liaoning,China,8/2/2020,105,0,39,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,8,29
7830,Liaoning,China,9/2/2020,107,0,40,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,9,30
7831,Liaoning,China,10/2/2020,108,0,41,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,10,31
7832,Liaoning,China,11/2/2020,111,0,42,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,11,32
7833,Liaoning,China,12/2/2020,116,1,43,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,12,33
7834,Liaoning,China,13/2/2020,117,1,44,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,13,34
7835,Liaoning,China,14/2/2020,119,1,45,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,14,35
7836,Liaoning,China,15/2/2020,119,1,46,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,15,36
7837,Liaoning,China,16/2/2020,121,1,47,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,16,37
7838,Liaoning,China,17/2/2020,121,1,48,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,17,38
7839,Liaoning,China,18/2/2020,121,1,49,41.2956,122.6085,China/Liaoning,10/1/2020,153,38,61,4.2,1.06,63.1,1.6,9.9,39.03333333,2,18,39
